"","N","n","run","alpha0","sd_data","sigma","KL"
"1",1000,50,10,0.5,14.116545182302,0,464.958529668111
"2",1000,50,10,0.5,14.116545182302,0.75,399.721375179569
"3",1000,50,10,0.5,14.116545182302,1.5,306.365478095218
"4",1000,50,10,0.5,14.116545182302,2.25,231.254790641621
"5",1000,50,10,0.5,14.116545182302,3,167.530413985111
"6",1000,50,10,0.5,14.116545182302,3.75,119.550292193831
"7",1000,50,10,0.5,14.116545182302,4.5,101.328226010431
"8",1000,50,10,0.5,14.116545182302,5.25,67.5472104510328
"9",1000,50,10,0.5,14.116545182302,6,52.5831310314494
"10",1000,50,10,0.5,14.116545182302,6.75,36.5402698867021
"11",1000,50,10,0.5,14.116545182302,7.5,31.6846897238791
"12",1000,50,10,0.5,14.116545182302,8.25,28.6012704724183
"13",1000,50,10,0.5,14.116545182302,9,26.8263019434399
"14",1000,50,10,0.5,14.116545182302,9.75,25.6799924497506
"15",1000,50,10,0.5,14.116545182302,10.5,25.3655660377812
"16",1000,50,10,0.5,14.116545182302,11.25,25.0970790614604
"17",1000,50,10,0.5,14.116545182302,12,25.233921163785
"18",1000,50,10,0.5,14.116545182302,12.75,25.5134188584783
"19",1000,50,10,0.5,14.116545182302,13.5,25.8819714472536
"20",1000,50,10,0.5,14.116545182302,14.25,26.1956982979787
"21",1000,50,10,0.5,14.116545182302,15,26.9537839077327
"22",1000,50,10,0.5,14.116545182302,15.75,27.3134464570838
"23",1000,50,10,0.5,14.116545182302,16.5,27.8075325671681
"24",1000,50,10,0.5,14.116545182302,17.25,28.2518966245007
"25",1000,50,10,0.5,14.116545182302,18,28.7617284820216
"26",1000,50,10,0.5,14.116545182302,18.75,29.2749317652525
"27",1000,50,10,0.5,14.116545182302,19.5,29.8685280661687
"28",1000,50,10,0.5,14.116545182302,20.25,30.4286000568323
"29",1000,50,10,0.5,14.116545182302,21,30.4908652691049
"30",1000,50,10,0.5,14.116545182302,21.75,31.356620540104
"31",1000,50,10,0.5,14.116545182302,22.5,31.8355889291386
"32",1000,50,10,0.5,14.116545182302,23.25,32.1180501540351
"33",1000,50,10,0.5,14.116545182302,24,32.7776989126923
"34",1000,50,10,0.5,14.116545182302,24.75,33.0525377734114
"35",1000,50,10,0.5,14.116545182302,25.5,33.1053218154571
"36",1000,50,10,0.5,14.116545182302,26.25,33.794733654822
"37",1000,50,10,0.5,14.116545182302,27,34.2162063909302
"38",1000,50,10,0.5,14.116545182302,27.75,34.3618687626151
"39",1000,50,10,0.5,14.116545182302,28.5,34.7176599191975
"40",1000,50,10,0.5,14.116545182302,29.25,35.0430798317088
"41",1000,50,10,0.5,14.116545182302,30,35.4340808168962
"42",1000,50,10,0.5,14.116545182302,30.75,35.7833648593763
"43",1000,50,10,0.5,14.116545182302,31.5,36.2908089595491
"44",1000,50,10,0.5,14.116545182302,32.25,36.4039315886479
"45",1000,50,10,0.5,14.116545182302,33,36.8610036673322
"46",1000,50,10,0.5,14.116545182302,33.75,36.9288063318091
"47",1000,50,10,0.5,14.116545182302,34.5,37.3071360855833
"48",1000,50,10,0.5,14.116545182302,35.25,37.5414757329526
"49",1000,50,10,0.5,14.116545182302,36,37.7669890083783
"50",1000,50,10,0.5,14.116545182302,36.75,37.7164275828805
"51",1000,50,10,0.5,14.116545182302,37.5,38.1766557603123
"52",1000,50,10,0.5,14.116545182302,38.25,38.3486155653426
"53",1000,50,10,0.5,14.116545182302,39,38.6003351483056
"54",1000,50,10,0.5,14.116545182302,39.75,38.9550498580442
"55",1000,50,10,0.5,14.116545182302,40.5,38.9716741332541
"56",1000,50,10,0.5,14.116545182302,41.25,39.4882516333462
"57",1000,50,10,0.5,14.116545182302,42,39.0545051436158
"58",1000,50,10,0.5,14.116545182302,42.75,39.7901443816414
"59",1000,50,10,0.5,14.116545182302,43.5,39.9397345857692
"60",1000,50,10,0.5,14.116545182302,44.25,39.7916751384757
"61",1000,50,10,0.5,14.116545182302,45,40.2879899906522
"62",1000,50,10,0.5,14.116545182302,45.75,40.4672680305807
"63",1000,50,10,0.5,14.116545182302,46.5,40.5861666958927
"64",1000,50,10,0.5,14.116545182302,47.25,40.7075324997889
"65",1000,50,10,0.5,14.116545182302,48,40.7788690336007
"66",1000,50,10,0.5,14.116545182302,48.75,41.1789301913297
"67",1000,50,10,0.5,14.116545182302,49.5,41.1620072118449
"68",1000,50,10,1,13.9086449074382,0,434.1719103979
"69",1000,50,10,1,13.9086449074382,0.75,284.9618175942
"70",1000,50,10,1,13.9086449074382,1.5,157.269691447325
"71",1000,50,10,1,13.9086449074382,2.25,93.8701141803139
"72",1000,50,10,1,13.9086449074382,3,57.3710001014662
"73",1000,50,10,1,13.9086449074382,3.75,37.9223326875293
"74",1000,50,10,1,13.9086449074382,4.5,27.5429796386475
"75",1000,50,10,1,13.9086449074382,5.25,25.7374675067161
"76",1000,50,10,1,13.9086449074382,6,24.664536770536
"77",1000,50,10,1,13.9086449074382,6.75,25.7509862697349
"78",1000,50,10,1,13.9086449074382,7.5,26.375209220375
"79",1000,50,10,1,13.9086449074382,8.25,27.7159454089415
"80",1000,50,10,1,13.9086449074382,9,29.1693161262024
"81",1000,50,10,1,13.9086449074382,9.75,30.9503464008037
"82",1000,50,10,1,13.9086449074382,10.5,32.5208366301938
"83",1000,50,10,1,13.9086449074382,11.25,34.4633162745126
"84",1000,50,10,1,13.9086449074382,12,35.5363955626312
"85",1000,50,10,1,13.9086449074382,12.75,36.9069078893907
"86",1000,50,10,1,13.9086449074382,13.5,38.0437672730434
"87",1000,50,10,1,13.9086449074382,14.25,39.6640531969715
"88",1000,50,10,1,13.9086449074382,15,40.8276075504061
"89",1000,50,10,1,13.9086449074382,15.75,41.9899587191554
"90",1000,50,10,1,13.9086449074382,16.5,43.2328620980267
"91",1000,50,10,1,13.9086449074382,17.25,43.8217635330513
"92",1000,50,10,1,13.9086449074382,18,45.0394582192566
"93",1000,50,10,1,13.9086449074382,18.75,45.8860375877008
"94",1000,50,10,1,13.9086449074382,19.5,46.9739139894623
"95",1000,50,10,1,13.9086449074382,20.25,47.7817645122914
"96",1000,50,10,1,13.9086449074382,21,48.4017884379539
"97",1000,50,10,1,13.9086449074382,21.75,49.2063511112312
"98",1000,50,10,1,13.9086449074382,22.5,49.9174273223553
"99",1000,50,10,1,13.9086449074382,23.25,50.5207283775541
"100",1000,50,10,1,13.9086449074382,24,51.2402584393149
"101",1000,50,10,1,13.9086449074382,24.75,52.1475692514507
"102",1000,50,10,1,13.9086449074382,25.5,53.0697390174268
"103",1000,50,10,1,13.9086449074382,26.25,52.8142959622887
"104",1000,50,10,1,13.9086449074382,27,53.8335837452668
"105",1000,50,10,1,13.9086449074382,27.75,54.1705929503067
"106",1000,50,10,1,13.9086449074382,28.5,54.9574447099963
"107",1000,50,10,1,13.9086449074382,29.25,55.6884009344384
"108",1000,50,10,1,13.9086449074382,30,55.8477496804446
"109",1000,50,10,1,13.9086449074382,30.75,56.0391265289573
"110",1000,50,10,1,13.9086449074382,31.5,57.0981748168954
"111",1000,50,10,1,13.9086449074382,32.25,56.6706745021871
"112",1000,50,10,1,13.9086449074382,33,57.1286789171424
"113",1000,50,10,1,13.9086449074382,33.75,57.897575480902
"114",1000,50,10,1,13.9086449074382,34.5,58.2493285529885
"115",1000,50,10,1,13.9086449074382,35.25,58.531966027678
"116",1000,50,10,1,13.9086449074382,36,58.9795329109099
"117",1000,50,10,1,13.9086449074382,36.75,59.3184800543864
"118",1000,50,10,1,13.9086449074382,37.5,59.5888069304615
"119",1000,50,10,1,13.9086449074382,38.25,59.7494503148996
"120",1000,50,10,1,13.9086449074382,39,60.4801314334823
"121",1000,50,10,1,13.9086449074382,39.75,60.562906212743
"122",1000,50,10,1,13.9086449074382,40.5,60.7885387034175
"123",1000,50,10,1,13.9086449074382,41.25,60.9875360109346
"124",1000,50,10,1,13.9086449074382,42,61.263190987929
"125",1000,50,10,1,13.9086449074382,42.75,61.2045521213891
"126",1000,50,10,1,13.9086449074382,43.5,61.5724779812383
"127",1000,50,10,1,13.9086449074382,44.25,62.0157338675716
"128",1000,50,10,1,13.9086449074382,45,62.1304506781307
"129",1000,50,10,1,13.9086449074382,45.75,62.7833281085396
"130",1000,50,10,1,13.9086449074382,46.5,63.2436083968444
"131",1000,50,10,1,13.9086449074382,47.25,63.0795721450781
"132",1000,50,10,1,13.9086449074382,48,63.201473665871
"133",1000,50,10,1,13.9086449074382,48.75,63.5233174514657
"134",1000,50,10,1,13.9086449074382,49.5,63.5278073814649
"135",1000,50,10,1.5,13.4915426366429,0,510.579476207865
"136",1000,50,10,1.5,13.4915426366429,0.75,355.305635673228
"137",1000,50,10,1.5,13.4915426366429,1.5,197.795338867601
"138",1000,50,10,1.5,13.4915426366429,2.25,131.987360566698
"139",1000,50,10,1.5,13.4915426366429,3,82.3128530846506
"140",1000,50,10,1.5,13.4915426366429,3.75,67.3758665505656
"141",1000,50,10,1.5,13.4915426366429,4.5,56.3573409040899
"142",1000,50,10,1.5,13.4915426366429,5.25,50.2194471275763
"143",1000,50,10,1.5,13.4915426366429,6,49.242376621377
"144",1000,50,10,1.5,13.4915426366429,6.75,49.7092522392136
"145",1000,50,10,1.5,13.4915426366429,7.5,50.6796917465449
"146",1000,50,10,1.5,13.4915426366429,8.25,51.9086848904431
"147",1000,50,10,1.5,13.4915426366429,9,53.3962501078892
"148",1000,50,10,1.5,13.4915426366429,9.75,54.6332479809588
"149",1000,50,10,1.5,13.4915426366429,10.5,56.3104495920476
"150",1000,50,10,1.5,13.4915426366429,11.25,58.158145091714
"151",1000,50,10,1.5,13.4915426366429,12,59.5778435592743
"152",1000,50,10,1.5,13.4915426366429,12.75,60.5866994043038
"153",1000,50,10,1.5,13.4915426366429,13.5,62.4463232160602
"154",1000,50,10,1.5,13.4915426366429,14.25,63.8546680806229
"155",1000,50,10,1.5,13.4915426366429,15,64.9185423092041
"156",1000,50,10,1.5,13.4915426366429,15.75,66.2044042354636
"157",1000,50,10,1.5,13.4915426366429,16.5,67.1862881334197
"158",1000,50,10,1.5,13.4915426366429,17.25,68.6625487691618
"159",1000,50,10,1.5,13.4915426366429,18,69.3775925039114
"160",1000,50,10,1.5,13.4915426366429,18.75,70.9040956070452
"161",1000,50,10,1.5,13.4915426366429,19.5,71.3469175701277
"162",1000,50,10,1.5,13.4915426366429,20.25,71.7207224688234
"163",1000,50,10,1.5,13.4915426366429,21,73.0868217245801
"164",1000,50,10,1.5,13.4915426366429,21.75,73.8479477064897
"165",1000,50,10,1.5,13.4915426366429,22.5,74.2413261695272
"166",1000,50,10,1.5,13.4915426366429,23.25,75.5192930213359
"167",1000,50,10,1.5,13.4915426366429,24,75.5746294836595
"168",1000,50,10,1.5,13.4915426366429,24.75,76.395234197993
"169",1000,50,10,1.5,13.4915426366429,25.5,77.3296478885059
"170",1000,50,10,1.5,13.4915426366429,26.25,78.1328170185667
"171",1000,50,10,1.5,13.4915426366429,27,78.7442612357526
"172",1000,50,10,1.5,13.4915426366429,27.75,79.2601525986257
"173",1000,50,10,1.5,13.4915426366429,28.5,80.6117421773338
"174",1000,50,10,1.5,13.4915426366429,29.25,79.9102238949681
"175",1000,50,10,1.5,13.4915426366429,30,80.7412462583447
"176",1000,50,10,1.5,13.4915426366429,30.75,81.4794664569689
"177",1000,50,10,1.5,13.4915426366429,31.5,82.1909748968683
"178",1000,50,10,1.5,13.4915426366429,32.25,82.4965413296511
"179",1000,50,10,1.5,13.4915426366429,33,82.9625789066917
"180",1000,50,10,1.5,13.4915426366429,33.75,83.5844482610328
"181",1000,50,10,1.5,13.4915426366429,34.5,84.1185092970838
"182",1000,50,10,1.5,13.4915426366429,35.25,83.9733688225221
"183",1000,50,10,1.5,13.4915426366429,36,84.5876255629594
"184",1000,50,10,1.5,13.4915426366429,36.75,84.5243617759928
